DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5241580909881772672', 0.000215, 160.791577,-62.669904,-0.010600, 0.439200,-2.604000, 1.680000, 19.967700,,
b'Gaia DR2 5241580909860105088', 0.000391, 160.792123,-62.669632, 0.023700, 0.091100,-3.789000, 1.771000, 17.800200, 0.213800,
b'Gaia DR2 5241580909860104832', 0.000668, 160.790153,-62.669329, 0.295100, 0.121000,-5.832000, 0.485000, 17.746800,-0.405800,
b'Gaia DR2 5241580905568457472', 0.001229, 160.793638,-62.670331, 0.075800, 0.213900,-3.752000, 1.514000, 19.129800, 0.288500,
b'Gaia DR2 5241580909860103936', 0.001413, 160.788518,-62.670344,-0.029300, 0.066900,-3.074000, 1.759000, 17.045400, 0.342900,
b'Gaia DR2 5241580909881773440', 0.001687, 160.791932,-62.668073,-0.167900, 0.204300,-2.601000, 1.670000, 19.035100,,
b'Gaia DR2 5241580909881499264', 0.001698, 160.790141,-62.668129,-0.201500, 0.294100,-4.661000, 3.091000, 19.247900,,
b'Gaia DR2 5241580905577469056', 0.001813, 160.794959,-62.669029, 0.770100, 0.374500,-7.352000, 4.704000, 19.835100, 0.031400,
b'Gaia DR2 5241580909860104448', 0.001870, 160.794043,-62.671129, 0.545000, 0.394600,-4.679000, 3.953000, 19.967700,,
b'Gaia DR2 5241580909881773312', 0.001880, 160.793523,-62.668155, 0.060200, 0.024200,-3.364000, 1.687000, 15.134100, 0.241400,
b'Gaia DR2 5241580909881772416', 0.001961, 160.793543,-62.671401, 0.196600, 0.325800,-3.280000, 1.704000, 19.605900,,
b'Gaia DR2 5241580909859589888', 0.002013, 160.789766,-62.667860, 0.121900, 0.130000,-5.791000, 3.721000, 18.326600, 0.260200,
b'Gaia DR2 5241580905577169536', 0.002423, 160.793771,-62.671874, 0.077700, 0.158000,-3.592000, 1.620000, 18.710400, 0.244800,
b'Gaia DR2 5241580909881772160', 0.002475, 160.791016,-62.672204,-0.163200, 0.131300,-3.021000, 1.561000, 18.424300, 0.360000,
b'Gaia DR2 5241580909860103168', 0.002699, 160.788646,-62.672141, 0.169600, 0.330100,-3.440000, 1.418000, 19.694700, 0.221800,
b'Gaia DR2 5241581116018017536', 0.002857, 160.788107,-62.667283,-0.386700, 0.239700,-3.999000, 1.893000, 18.763600,,
b'Gaia DR2 5241581116039918720', 0.002941, 160.784926,-62.669971, 0.210900, 0.132400,-5.027000, 3.199000, 18.433900, 0.531200,
b'Gaia DR2 5241580909881773568', 0.003130, 160.795213,-62.667160, 0.238700, 0.038500,-6.225000, 0.967000, 16.174300, 0.477800,
b'Gaia DR2 5241580909859597440', 0.003208, 160.798279,-62.669675, 0.070500, 0.116400,-2.934000, 1.535000, 18.211000, 0.251800,
b'Gaia DR2 5241580905577175552', 0.003291, 160.789340,-62.672895, 0.066100, 0.406300,-4.646000, 0.923000, 19.920200, 0.167400,
b'Gaia DR2 5241581116039922560', 0.003313, 160.784470,-62.668713, 0.277900, 0.063800,-6.848000, 3.778000, 17.124600, 0.506600,
b'Gaia DR2 5241580909881501056', 0.003480, 160.798790,-62.670178, 0.519700, 0.469200,-0.824000, 1.414000, 19.911600,,
b'Gaia DR2 5241580905537448192', 0.003510, 160.798755,-62.670583, 0.341100, 0.075700,-7.567000, 2.614000, 17.439300, 0.421000,
b'Gaia DR2 5241581116039914752', 0.003690, 160.783722,-62.670969,-0.083100, 0.141400,-3.116000, 1.317000, 18.459000, 0.374100,
b'Gaia DR2 5241580905544947328', 0.003722, 160.797677,-62.667432, 0.517500, 0.374200,-6.373000, 4.202000, 18.378700, 0.192800,
b'Gaia DR2 5241580909881773696', 0.003748, 160.793722,-62.666148,-0.219600, 0.331200,-4.130000, 0.441000, 19.479900, 0.129200,
b'Gaia DR2 5241580909859571072', 0.003967, 160.794492,-62.673420,-0.148100, 0.233600,-3.760000, 1.730000, 19.182700, 0.365800,
b'Gaia DR2 5241580905568455168', 0.003988, 160.790634,-62.665762, 0.252100, 0.097500,-7.235000, 2.456000, 17.795000, 0.433700,
b'Gaia DR2 5241581111703376256', 0.004261, 160.788028,-62.665760, 0.706200, 0.160300,-5.736000, 4.119000, 18.382700, 0.283300,
b'Gaia DR2 5241580905577176192', 0.004289, 160.792295,-62.673995,-0.211200, 0.325800,-2.865000, 1.112000, 19.694100, 0.240200,
b'Gaia DR2 5241580905537438336', 0.004370, 160.798786,-62.672431, 0.267100, 0.083400,-3.321000, 1.969000, 17.647800, 0.385800,
b'Gaia DR2 5241580909881506048', 0.004518, 160.801095,-62.669317, 0.713500, 0.357900,-3.342000, 2.157000, 19.799700, 0.272600,
b'Gaia DR2 5241580905568458240', 0.004782, 160.789111,-62.674410, 0.300800, 0.292600,-6.227000, 2.636000, 19.556600, 0.206600,
b'Gaia DR2 5241580909860106752', 0.004875, 160.801550,-62.671004, 1.074900, 0.414800,-3.144000, 3.323000, 19.945700,,
b'Gaia DR2 5241581111735896192', 0.004884, 160.785914,-62.665521, 0.148300, 0.385400,-2.855000, 1.995000, 19.936300, 0.388500,
b'Gaia DR2 5241580909881501184', 0.004924, 160.801289,-62.671538, 0.249900, 0.156400,-4.525000, 2.491000, 18.611500, 0.563800,
b'Gaia DR2 5241581111715253888', 0.005064, 160.783566,-62.666124, 0.559700, 0.321100,-4.054000, 1.423000, 19.675100, 0.323400,
b'Gaia DR2 5241580905568455040', 0.005075, 160.801632,-62.667938, 0.047300, 0.171200,-3.235000, 2.016000, 18.513600, 0.311300,
b'Gaia DR2 5241580909881510656', 0.005217, 160.794355,-62.664709, 0.315200, 0.259000,-3.544000, 1.795000, 19.402800, 0.274400,
b'Gaia DR2 5241581111735896832', 0.005479, 160.788178,-62.664432, 0.611600, 0.300500, 2.981000, 0.431000, 19.520600, 0.277900,
b'Gaia DR2 5241581116039934720', 0.005662, 160.786540,-62.664510, 0.088800, 0.123800,-3.186000, 1.757000, 18.275500, 0.326200,
b'Gaia DR2 5241580905540697472', 0.005696, 160.802535,-62.667318, 0.450900, 0.288100,-3.869000, 1.996000, 19.300500,-0.195700,
b'Gaia DR2 5241579634227115520', 0.005779, 160.780959,-62.673031, 0.078900, 0.073000,-3.248000, 1.627000, 17.381500, 0.369100,
b'Gaia DR2 5241580905577463296', 0.005873, 160.802888,-62.667241,-0.277700, 0.388800,-4.478000, 2.099000, 19.611400,,
b'Gaia DR2 5241580905577460608', 0.006113, 160.792064,-62.663631,-0.278800, 0.143000,-3.321000, 1.832000, 18.390900, 0.299500,
b'Gaia DR2 5241580905568457856', 0.006133, 160.799570,-62.674558, 0.865700, 0.204800,-3.162000, 3.776000, 18.956200, 0.191300,
b'Gaia DR2 5241580905537448064', 0.006229, 160.804850,-62.670229, 0.221800, 0.070600,-6.424000, 2.451000, 17.393900, 0.537100,
b'Gaia DR2 5241581111715245312', 0.006311, 160.777975,-62.668207, 0.169900, 0.221800,-5.007000, 1.947000, 19.147600, 0.386700,
b'Gaia DR2 5241579634266848768', 0.006316, 160.780880,-62.673823, 0.551800, 0.336500,-9.314000, 0.275000, 19.669000,,
b'Gaia DR2 5241581111715245184', 0.006355, 160.777483,-62.670000, 0.105200, 0.303600,-5.113000, 1.217000, 19.133700, 0.498100,
b'Gaia DR2 5241580909859617664', 0.006375, 160.794687,-62.663553, 0.164600, 0.326400,-7.155000, 3.024000, 19.569500,,
b'Gaia DR2 5241580905568454656', 0.006457, 160.799344,-62.664442, 0.119100, 0.250700,-3.945000, 2.881000, 19.189500, 0.217200,
b'Gaia DR2 5241580905556863104', 0.006504, 160.802660,-62.673618, 0.049200, 0.264800,-3.242000, 1.948000, 19.172600, 0.106300,
b'Gaia DR2 5241580909881513472', 0.006546, 160.793464,-62.663263, 0.513900, 0.404300,-2.981000, 1.578000, 19.993300,,
b'Gaia DR2 5241579432390800256', 0.006592, 160.791935,-62.676326, 0.605100, 0.188500,-5.142000, 3.046000, 18.680000,,
b'Gaia DR2 5241581111715251584', 0.006614, 160.781907,-62.664724,-0.210300, 0.301300,-3.932000, 2.859000, 19.367900, 0.031900,
b'Gaia DR2 5241579638571451264', 0.006769, 160.779625,-62.673869, 0.169600, 0.130600,-3.761000, 2.029000, 18.205600, 0.840900,
b'Gaia DR2 5241579428108419072', 0.006777, 160.783952,-62.675611,-0.102100, 0.200100,-5.695000, 2.895000, 19.027100, 0.475300,
b'Gaia DR2 5241580905577460992', 0.006792, 160.794801,-62.663138, 0.340000, 0.248500,-4.413000, 2.679000, 19.283900,-0.126100,
b'Gaia DR2 5241580905577177344', 0.006866, 160.796531,-62.676166, 0.565300, 0.310200,-3.084000, 1.798000, 19.607900, 0.105000,
b'Gaia DR2 5241579432412729088', 0.006977, 160.792101,-62.676699,-0.100100, 0.108600,-4.809000, 1.232000, 18.125300, 0.501900,
b'Gaia DR2 5241579638571156992', 0.006998, 160.777641,-62.672791, 0.617700, 0.053900,-8.858000, 0.702000, 16.730000, 0.603400,
b'Gaia DR2 5241580905577178496', 0.007215, 160.803124,-62.674488, 0.060800, 0.305300,-3.825000, 1.785000, 19.592100, 0.189300,
b'Gaia DR2 5241580909881514496', 0.007310, 160.792921,-62.662464, 0.542300, 0.152100,-4.233000, 2.403000, 17.430200, 0.310800,
b'Gaia DR2 5241580909881484416', 0.007341, 160.797843,-62.676423,-0.096300, 0.376600,-1.919000, 0.681000, 19.682600, 0.190000,
b'Gaia DR2 5241580905568383360', 0.007537, 160.807280,-62.668070, 1.763100, 0.487700,-0.284000, 1.324000, 19.775100, 0.586600,
b'Gaia DR2 5241581111735889664', 0.007557, 160.777065,-62.665949, 0.206300, 0.318000,-4.600000, 2.003000, 19.678400, 0.660800,
b'Gaia DR2 5241579638571451008', 0.007609, 160.782483,-62.676171,-0.196900, 0.104900,-3.081000,-0.227000, 17.596600, 0.486000,
b'Gaia DR2 5241581111735890432', 0.007725, 160.791533,-62.662014, 0.301500, 0.184400,-5.055000, 2.756000, 18.959200, 0.585300,
b'Gaia DR2 5241580939916600832', 0.007766, 160.801910,-62.663682,-0.085300, 0.312000,-9.495000, 5.536000, 19.514300, 0.544800,
b'Gaia DR2 5241581111735889792', 0.007862, 160.777807,-62.664932, 0.784300, 0.293100,-7.558000, 5.704000, 19.460600, 0.131300,
b'Gaia DR2 5241579432412727552', 0.007926, 160.793833,-62.677572, 0.262200, 0.090700,-4.272000, 1.360000, 17.611900,,
b'Gaia DR2 5241581116039927552', 0.007939, 160.778823,-62.664238, 0.050300, 0.129600,-3.618000, 1.816000, 18.339600, 0.320700,
b'Gaia DR2 5241580909859617152', 0.007995, 160.808644,-62.668995,-0.406000, 0.183500,-4.338000, 2.530000, 18.837800,-0.683400,
b'Gaia DR2 5241581111715239936', 0.008003, 160.774888,-62.667036,-0.270500, 0.268400,-3.563000, 2.166000, 19.456600, 0.058300,
b'Gaia DR2 5241581116039932672', 0.008047, 160.780792,-62.663315, 0.578500, 0.046700,-10.248000, 1.826000, 16.487800, 0.484300,
b'Gaia DR2 5241579638571159168', 0.008086, 160.773704,-62.669836, 0.058500, 0.120500,-5.459000, 2.172000, 18.248200, 0.515500,
b'Gaia DR2 5241580909881513728', 0.008142, 160.808865,-62.668570, 0.116400, 0.129900,-5.320000, 2.725000, 18.310600, 0.199800,
b'Gaia DR2 5241579428099709568', 0.008298, 160.793175,-62.677996, 0.263700, 0.046500,-7.693000, 3.364000, 16.494400, 0.334200,
b'Gaia DR2 5241581111695891712', 0.008408, 160.774521,-62.666409, 0.200300, 0.046400,-7.364000, 3.330000, 16.521300, 0.540600,
b'Gaia DR2 5241580905577177728', 0.008560, 160.798588,-62.677618,-0.083400, 0.431800,-2.860000, 3.377000, 19.797600, 0.049800,
b'Gaia DR2 5241579638571160576', 0.008570, 160.772730,-62.668957, 0.679400, 0.299200,-5.577000, 3.042000, 19.611400, 0.441000,
b'Gaia DR2 5241579432412720896', 0.008646, 160.786912,-62.678141, 1.497800, 0.369100,-2.417000, 1.226000, 19.258200,-0.039800,
b'Gaia DR2 5241581116039929344', 0.008803, 160.777971,-62.663456, 0.527500, 0.313400,-10.620000, 6.577000, 19.268800, 0.183100,
b'Gaia DR2 5241580939897204864', 0.008907, 160.808025,-62.665209, 0.176000, 0.092200,-5.886000, 2.530000, 17.724900, 0.447400,
b'Gaia DR2 5241580909881500032', 0.008957, 160.807910,-62.674435, 0.127800, 0.170500,-3.180000, 3.078000, 18.764000, 0.443400,
b'Gaia DR2 5241579432390784000', 0.009044, 160.786759,-62.678536,-0.393500, 0.399300,-3.644000, 2.234000, 19.598900,,
b'Gaia DR2 5241580939937199744', 0.009087, 160.809101,-62.665729,-0.081100, 0.259800,-9.097000, 4.848000, 19.344200, 0.517900,
b'Gaia DR2 5241579428108427264', 0.009265, 160.795600,-62.678780, 0.040300, 0.320400,-2.990000, 0.616000, 19.728000, 0.128400,
b'Gaia DR2 5241581111715249920', 0.009376, 160.780198,-62.661875, 0.834900, 0.300900,-7.402000, 1.834000, 19.580300, 0.319300,
b'Gaia DR2 5241579638571450624', 0.009387, 160.778389,-62.677027, 0.548200, 0.446800,-0.648000, 2.501000, 19.608000, 0.000200,
b'Gaia DR2 5241580909881489024', 0.009471, 160.804272,-62.677109,-0.174400, 0.128300,-5.451000, 2.644000, 18.293600, 0.342800,
b'Gaia DR2 5241580905568386944', 0.009524, 160.805639,-62.676624, 0.797700, 0.430900,-4.410000, 2.916000, 19.970300,-0.029000,
b'Gaia DR2 5241579638549781632', 0.009614, 160.778492,-62.677333,-0.371200, 0.491700,-6.223000, 2.041000, 19.802500, 0.069200,
b'Gaia DR2 5241579432412723328', 0.009849, 160.791932,-62.679578,-0.133600, 0.117500,-3.270000, 1.784000, 18.247700, 0.345800,
b'Gaia DR2 5241579638571450496', 0.009885, 160.775335,-62.676359, 0.303200, 0.048000,-6.785000, 3.107000, 16.578600, 0.757800,
b'Gaia DR2 5241579432412728704', 0.009885, 160.798306,-62.679081,-0.087200, 0.247500,-8.916000,-0.084000, 19.181600, 0.116300,
b'Gaia DR2 5241580944241512832', 0.009926, 160.808436,-62.663673, 0.131600, 0.040300,-6.664000, 3.399000, 15.810500, 0.820500,
